v_cond, z_cond
6.952924326371980740e-03,-1.263963847985402622e-02
-2.830070905389703295e-02,-1.004967417421491135e-02
-1.041333794820569099e-02,-1.286123175095073290e-02
-3.281368988548473420e-02,-1.602827167597487348e-02
-3.544697889896009091e-02,-9.517536439091672795e-03
-3.490708724363762727e-02,-1.149128741609244629e-02
-1.280599964278566691e-02,-1.620460261583878472e-02
-3.125504503222630015e-02,-2.012332846847733614e-02
-8.343455466283048252e-03,-1.879987315149159524e-02
-2.464990486384439905e-02,-7.510546461070258251e-03
-2.991455913541322259e-02,-4.653699271765799825e-03
-1.919268513654625447e-02,-2.512544126874325517e-03
-4.890387366705244154e-02,-1.873043452143329651e-02
-2.370404938119038962e-02,-1.118146765468703077e-02
-1.347101915575316805e-02,-2.007062992751382571e-02
-3.289638830084554155e-02,-1.265707686833536343e-02
-4.577890841681536704e-02,-1.354148152857361474e-02
-2.713988940922056059e-02,-1.404046527823987582e-02
-2.150289752694538314e-02,-2.016860121026086902e-02
-7.233022516536222191e-03,-1.663057444447747085e-02
-2.339010520944075078e-03,-1.069877335716075580e-02
-1.273675667756471105e-02,-1.407205021647016385e-02
-5.908838209474714942e-02,-1.300458857262835367e-02
-5.654968277838617885e-02,-6.684516608874639665e-03
-2.030925746341005408e-02,-1.944494182748869246e-02
-1.892592557137744158e-02,-1.912851831105751022e-02
-2.354697307056291631e-03,-1.482462103148473979e-02
-4.820735910991350535e-03,-6.655926798187155637e-03
-4.586465122123375981e-02,-7.744000637794884630e-03
-5.617680520269935363e-02,-6.952929617117202879e-03
-3.560500918492035677e-02,-7.427779578126897722e-03
-2.251210990203861631e-02,-1.846745430853362693e-02
-4.091643106063174579e-02,-1.553172051121167081e-02
-4.964223863037784540e-02,-8.630733017109397040e-03
-2.941787430174782822e-02,-1.218512661237737028e-02
-3.061419110176958475e-02,-1.478082869564608520e-02
-3.177622210291269900e-02,-1.128879227017915744e-02
-2.110332067119458782e-03,-8.681925316916933727e-03
-2.017198598678832805e-02,-2.082017471887301699e-02
-3.858234714334606019e-02,-1.199055819787085871e-02
-4.829335931356252415e-02,-5.391289427897883423e-03
-3.178949706575948109e-02,-7.512977218976023622e-03
-1.538129090572552468e-02,-1.331913594735294019e-02
-4.183685619440911940e-02,-1.615942546587108980e-02
-2.921139393471038764e-02,-5.956887450247220703e-03
-1.209115309664333254e-02,-9.072715024680421195e-03
-4.605339159388184556e-02,-1.019959724927759284e-02
-1.589005319990956927e-02,-1.264011793238341980e-02
-1.748365577630084725e-02,-1.979441653148286684e-02
-2.941774278498162851e-02,-8.861175033565147838e-03
7.132202115299243056e-03,-1.062260941581726244e-02
-1.385156360247695798e-02,-6.569033611800961618e-03
-1.602995011184695992e-02,-1.646713076832225647e-02
-1.439658086763499073e-03,-1.031886709780630712e-02
-1.794265602212455346e-02,-1.180994323125835431e-02
-1.400138987749134992e-02,-1.047133355954958482e-02
-5.756226005092827946e-02,-9.557984742795441746e-03
-7.402113384585931599e-02,-8.046983392750440417e-03
-2.451519843268893870e-02,-1.191820574591553536e-02
-6.686442725345193017e-02,-1.721861295145537228e-03
-4.710534305687519990e-02,-1.367758221830382009e-02
-5.874387963633057042e-02,-2.096833191740615776e-03
-4.079709131656063248e-02,-1.570768404053167824e-03
-3.986570317928350704e-02,-1.485424960120373256e-02
-4.123420709965131686e-02,-2.057676817422670820e-03
-4.570257407710083541e-02,-1.539223585531764894e-02
-5.147818822699207902e-02,-1.156176840789212117e-02
-5.523603336784739526e-02,-1.733385747281857014e-02
-3.386519519648981819e-02,7.766687925256461275e-04
-3.436799616889744946e-02,-9.679940145595786888e-03
-5.693028228984010897e-02,-9.849177793721266422e-03
-4.621309969422893876e-02,-4.246056463996415731e-03
-2.716031423267052658e-02,-3.055332949167751354e-03
-3.770671372769132668e-02,-1.001975356143268783e-02
-3.651439772840418818e-02,-1.070454715214027262e-02
-2.183551850577268583e-02,2.793398153023049849e-03
3.146573265037784853e-03,-9.020541449124270736e-03
1.010974634162883218e-03,-1.312575191961028002e-02
-2.318186591307843519e-02,-8.885207728343008302e-03
-2.732926343772378378e-02,-6.810630923377122836e-03
-4.921366677464054928e-02,-1.435252967736864657e-02
-4.488619688427136073e-02,-1.037037803296125479e-02
-3.738300157601254919e-02,-1.970901841125228399e-02
-4.719095371217958690e-02,-2.131218114506897715e-02
-4.504972291485959124e-02,-1.150837028918111696e-02
-4.812260477100787498e-02,-1.370885337841289478e-02
-4.445102911007879631e-02,-2.230007866609293871e-02
-2.628875549149014418e-02,-3.877137230851024612e-03
-2.455617296569234664e-02,9.360066980468578074e-04
-3.276020575811061653e-02,-1.102782760434698611e-02
-2.281801299257887536e-02,-1.031298633409106005e-02
-1.688467451775394618e-02,-1.085015882769782038e-02
-2.541522294356205608e-02,-6.485078785942411002e-03
-2.770873967348500347e-02,-1.312761568087345704e-02
-3.432056246252136733e-02,-5.157401748986810766e-03
-3.362313670071637867e-02,-9.548979920558767209e-03
4.596557604092658955e-03,-2.544385498692966832e-03
-1.186081424131173873e-02,-1.032361605402512192e-02
-6.671722809109737265e-03,-5.053548893559679095e-03
5.816901873056934229e-03,-7.512017602899608015e-03
-1.974787741362182825e-02,-1.998034051661494101e-02
-2.161982626133811605e-02,-1.104650803737089459e-02
-5.253139883304532021e-02,-1.364591153845688166e-02
-3.736372775573252453e-02,-1.640847987612485334e-02
-6.074454632044356053e-03,-1.164981299501521156e-02
-5.340690107234072684e-03,-9.459015996359908945e-03
6.366907349077161049e-03,-8.831789851525708931e-03
-1.631969674470514983e-02,-3.674490819608621298e-03
-4.898302424994856186e-02,-7.200156083481035543e-03
-2.975117394422843037e-02,-8.730411451661151609e-03
-6.512604337578940805e-02,-7.119286537797506892e-03
-6.830970698196087154e-02,-2.521323315863117573e-03
-5.881361573327002767e-02,-8.880797156258680644e-03
-7.595785405094661324e-02,-1.053204449941001417e-02
-3.888628279751389638e-02,-3.567937702957883067e-04
-3.176261726226226045e-02,-1.127124055750824624e-02
-3.952046152800623574e-02,-1.536010914385060877e-02
-5.851880573011518372e-02,-1.374706609011154372e-02
-3.937147678129315764e-02,-1.480576772933249116e-02
-5.398316132492547020e-02,-1.507365654423529003e-02
-4.301253201863492609e-02,-7.268300732178110783e-03
-4.057910667174214475e-02,-1.042592853255907073e-03
-4.830772101214157732e-02,-2.820921514059193322e-05
-4.143378852336017382e-02,-1.724441040014804485e-02
-2.705422697127335407e-02,-7.296315526039499552e-03
-2.736196015128860085e-02,-1.123773351578666313e-02
-2.316624771624340232e-02,-1.568347010279680376e-02
-1.482122159748547677e-02,-4.893285422635357956e-03
5.121310975085822427e-03,-1.855424138725469269e-02
1.455878011831173574e-02,-2.474851533593544831e-02
3.246433937899451116e-02,-2.568859997425994302e-02
7.991136262631877429e-03,-1.319660991938600633e-02
-2.274851973838979118e-03,-8.129158654931991496e-03
-2.505264739975060842e-02,-1.409391788774613623e-02
-3.237719781868372837e-02,-1.091425222941191583e-02
-2.819413096052858156e-02,-2.875882731164278172e-03
-2.412032368381664474e-02,-7.245552626931528115e-03
-4.857577219802215740e-02,-7.550241230444573216e-03
-5.835221721317482985e-02,-1.290476867375764392e-02
-3.260912007346653679e-02,-8.334156433352973847e-03
-8.529601567179292965e-02,-2.089784230206903799e-03
-3.660186693717323858e-02,-8.376594287681716350e-03
-3.333721406784310309e-02,-1.044269908778102697e-02
-5.480391431300621341e-02,-1.585706955708269389e-02
-3.166555444098601013e-02,-8.945958165906821649e-03
-3.734870029571802502e-02,-1.005665233594325338e-02
-3.159795229207469809e-03,-1.068126052470154581e-02
1.659009968533410595e-02,-1.313424758802684764e-02
-3.847247787675484032e-02,-1.617042437083753351e-02
7.576863935493279717e-03,-9.578190634885611413e-03
-8.762452650645312369e-03,2.353521767498418030e-03
-2.780882068849146321e-02,-1.437173160548017165e-02
-2.614581778749535887e-02,-6.744647771344675080e-03
-3.895467556788124314e-02,5.328327234323977646e-04
-3.653199130541251449e-02,-9.017941864946231630e-04
1.496525060052794447e-02,-5.430065250033181204e-03
-4.949721414389057772e-02,-5.722087005309705633e-03
-3.751578528375761751e-02,-5.049794455705967564e-03
-8.668131913412555067e-02,-7.012970875483306825e-03
-6.942235832740110968e-02,-1.062122732237679758e-03
-1.562692251178850189e-02,-8.712704039450539992e-03
2.575736059461109645e-02,-2.227353845372331137e-02
-1.686330826830883048e-02,-7.953366292613749111e-03
-3.640516206027313156e-03,-1.484643355067707601e-02
-2.828901804014243362e-02,-2.183363924578154980e-02
-3.649229744350657167e-02,-9.014517741621860814e-03
-5.700288568569214509e-02,-8.470547409377884168e-04
-3.102569349386490732e-02,-7.989863079976093282e-03
-2.865306760987862064e-02,-5.907009410863289095e-03
-4.737183452355533952e-02,-4.860529907502013358e-03
-8.457305477934781712e-02,6.361374911446346717e-04
-3.419956217688318451e-02,-5.389517189336864682e-03
-2.619385265907434035e-02,-1.527454483327577925e-02
-4.569954492735670698e-02,-2.974250986965392557e-03
-4.279340615586571528e-02,-2.272961942872330551e-03
-3.684960712810086275e-02,-1.217113351007929022e-02
-2.782962399320461008e-02,-1.012698169053001182e-02
-2.553752713112031336e-02,-8.473716032873293558e-03
-4.236441221449104011e-02,-8.955219499659088783e-03
-4.461769214328895061e-02,-1.101389834613295286e-03
-6.173127892367706593e-02,-8.904459248087401302e-03
-3.491968012250722814e-02,-6.366399874554258889e-03
-1.542623732111080004e-02,-1.035687173326147598e-02
-3.145855860480249039e-02,2.468023855163354804e-03
-1.833279204355354672e-02,-1.058870452644873270e-02
-1.558171080733851931e-02,-1.025583600488139992e-02
-2.325309306701646775e-02,-1.054797372990333611e-02
-1.392756017474472419e-02,-1.511362903340914346e-02
-2.266841633650332200e-02,-6.342608817956311637e-03
-4.237151825605299515e-02,-1.446673566461146102e-02
-9.209948759140176855e-03,-2.319750881724851402e-02
2.412851540534709932e-02,-4.211354583387970363e-03
1.369401302261702771e-03,-1.106922724591134083e-02
-1.855143226609667906e-02,-1.951977253453670777e-02
-3.358263283194169724e-02,-1.012977924804378885e-03
-5.244253093304435120e-02,-6.068465008613107940e-03
-4.188838291405528463e-02,7.451727879164112174e-03
-3.224845420416116992e-02,-8.926402949836311981e-03
-4.840770958423263465e-02,3.361429237421932354e-03
-3.249296342778698610e-02,-9.598661509327850380e-03
-1.240605358918533269e-02,-4.378879434548434146e-03
-1.426074337828976517e-02,-1.169920778524335785e-02
-2.405420109741275569e-02,-1.015507708390170002e-02
-1.410304208832186337e-02,-2.834734351764861375e-03
-4.111142232731486434e-02,-4.547307488509194466e-03
-7.110526263369698619e-02,-6.265054401418946629e-03
-3.498010732743898898e-02,-5.942998755715175885e-03
-3.289866799509522099e-02,-9.241060326717873835e-03
-6.570174926241698077e-02,-5.881719714769230445e-03
-9.957886082822631213e-02,-2.550298526674404063e-03
-3.651016402721823234e-02,-2.575546489830039983e-03
-2.132455715543808694e-02,-1.538485333675307029e-02
-5.226689256107086567e-02,-1.462425325392069375e-02
-6.191819561798617838e-02,-1.413027419452845060e-02
-4.609373793850497780e-02,-8.670810130660186812e-03
-3.958018133710342057e-02,-4.945985478877225165e-03
-3.685923716910576714e-02,-2.715138570663928191e-03
-4.594752723374277703e-02,-4.348924371912734656e-03
-4.133642479487409371e-02,-9.248254477949661642e-03
-3.052552583526295035e-02,-1.376761004088172639e-02
-7.007659101307150452e-03,-1.429437706718851217e-02
-6.355373437224947318e-05,-2.019980627055317085e-02
3.593135661378479232e-03,-1.079894009353219927e-02
-1.290241738042296506e-02,-1.091184623405434817e-02
-1.531589249688784446e-02,-4.835644087132059434e-03
-1.778803674815427477e-02,-1.151929482045797003e-02
-3.096552278835967842e-02,-1.229444078953506950e-02
-4.290099511318124642e-02,-1.291808966155125193e-02
2.199058648792008228e-03,-1.310074094412262517e-02
-2.862075200941259848e-02,-1.510802849095893921e-02
3.892489602777099780e-03,-1.066285112564831564e-02
-2.967021949891238131e-02,-8.110897899223583341e-03
-2.817670882297401702e-02,-1.346899987247399816e-02
-3.670703793431432521e-02,-8.012509064074368331e-04
-2.563313584516589000e-02,-6.839817187294318715e-03
-2.646909608673224737e-02,-4.254449698126059991e-03
-3.656069720784631272e-02,-1.145191639575160979e-02
-7.484145159764500621e-02,-1.038924936105633731e-02
-3.330603677748367186e-02,-3.926330993603148120e-03
-6.503915129345269608e-02,-1.251715046803265549e-02
-7.443819836811323143e-02,-9.086278601363890692e-03
-3.254669697798486666e-02,-1.262259586088751960e-02
-1.656956390998661627e-02,4.988694501345420154e-03
-4.144866909263171528e-02,-3.064763966987644334e-03
-2.342831437183934273e-02,-1.187666140939040021e-02
-3.657291714703247987e-02,-9.382590399008187282e-03
-4.002798951752861711e-02,-1.732965048990996529e-02
-2.999854018915002613e-02,-8.875963994271597948e-03
-2.649017942082728186e-02,-8.955473054175331141e-03
-3.272819416194266973e-02,-5.501608279642956206e-03
-2.876292657461859345e-02,-1.557304523354375442e-02
-3.673658380652101291e-02,-7.617389701277894713e-03
-2.787251216904228224e-02,-5.048856874277890538e-03
-6.926392009121083715e-02,-9.574883831157040073e-03
-1.836715838458541014e-02,-5.297055460095500060e-03
-1.879452035388071846e-02,-1.628404963476473219e-02
-1.328306037973960019e-02,-1.684600173923368055e-02
-4.142075863960843762e-02,-1.595005171675816305e-02
-2.436985605367146535e-02,-7.755485910984863396e-03
-3.961038220138300009e-02,-3.126249101761987073e-03
-1.787290825132842667e-02,-7.191531299747357282e-03
-2.343932792472392182e-02,-1.453939143485199689e-02
-2.800203024896466900e-02,-6.978476111845727942e-03
-1.600166876303968713e-02,-1.234069064764155982e-02
-2.785194799204577382e-02,1.948764029834365412e-03
-2.240824267048596372e-02,-4.855143524654711301e-05
-5.681374592841065274e-02,-4.473124381849922539e-03
-4.730513948199353835e-02,-8.637657419169787396e-03
-5.786114475049208838e-02,-1.040524371403241111e-02
1.647374213073551918e-03,-6.879419182764979698e-03
-1.626931724300646406e-02,-1.458813870739275598e-02
-3.806371580224578166e-02,-1.065682818654429403e-02
-1.977256844042688672e-02,-2.288498109099885991e-02
-6.509064480496835198e-03,-1.494563926620133022e-02
-3.880613475050060518e-02,-1.268852180346132126e-02
-4.485321491702829594e-02,6.081045987533174359e-03
-4.630703012208708946e-02,-5.309352682801336126e-03
-5.008751247585722932e-02,1.193203005244734653e-03
-2.940256215038985349e-02,-1.728106431694198921e-03
-3.528216655243669730e-02,-1.562117596535937854e-02
-1.913719805203635202e-02,-1.410496275163084651e-02
1.321653427403873642e-02,-1.033425810939131266e-02
1.007046156987710141e-02,-1.836539392971561768e-02
-6.522552010875275544e-03,-9.135185223310410621e-03
-3.575658667405860747e-02,-1.549426415768510173e-02
1.635658614811855496e-02,-2.142920952479933014e-02
-4.175274524443141344e-03,-1.087045771550828460e-02
-2.838044858564609321e-02,-8.861734839347757547e-03
-1.115598187946048939e-02,-1.288960632787904993e-02
2.466007376897359771e-03,-1.520843180183031364e-02
1.639529978350246983e-03,-2.090045189006937976e-02
-3.303831406620270916e-02,-1.463388981913372328e-02
-4.757258061689925710e-02,-1.025019961451074935e-02
-2.979480124090260612e-02,-1.390504249333844068e-02
-3.320666196308441620e-02,-1.171608039523667003e-02
-2.428921629738674606e-02,-1.244154468102789957e-02
1.828820219953642204e-03,-4.527138363225611042e-03
-5.580592013852504751e-02,-9.341439628218844993e-03
-2.769723657443799378e-02,-1.598149653360940448e-02
-2.023292984353588370e-02,-1.807971727804579334e-02
-4.954063715094827319e-02,-1.667722691013098085e-02
-6.961269519980266274e-03,-1.667408363749098288e-02
-1.637695166796303975e-02,-1.036057465836856192e-02
-3.435852556671090824e-02,-3.573818344550305261e-03
-4.121161559756320730e-02,-1.107095863250325690e-02
-1.322245780874626089e-02,-1.086433079143444419e-02
-3.885974641985475569e-02,-1.418578881562122286e-02
-3.839685840733000899e-02,-1.282970738685874565e-02
-3.907700178219133264e-02,-4.483002643657492577e-03
-6.975180014247874677e-03,-2.149739938901395683e-02
-3.822985593387838443e-02,-1.295955544959717480e-02
-1.170403523531112107e-02,-2.818986174579995313e-03
-4.218820342099519061e-02,1.421845666072524966e-03
-7.136341003267535066e-02,-7.986284130060711944e-03
-3.036966744985884065e-02,-1.746948217462309175e-02
-1.308763195585993695e-02,-4.936200481620372886e-03
-3.824224234205095274e-02,-1.788539112682231008e-02
-4.110267388924655763e-02,1.400527469987740067e-03
-2.493426468045153305e-02,-1.905345910970393519e-02
-2.503608633456493732e-02,-1.054095303553038293e-02
-2.225538383104721379e-02,-8.008139472770688105e-03
-1.715209753974825807e-02,-2.450266292266009560e-02
1.139269883473438376e-02,-1.289217083395828925e-02
-9.692668970082965116e-03,-1.452907844176818189e-02
-1.743318017148227581e-02,-5.287540621762566208e-03
-1.515912289137272100e-02,-1.113760314846441030e-02
-2.251160461553474573e-02,-1.271064135371381340e-02
-4.497961367317658554e-02,-4.903312403934531605e-03
-1.747659263119742679e-02,-1.392683276022604888e-02
-3.147720798132930958e-02,-1.496180788977399118e-02
-5.344709787124596323e-02,-7.184416036294106502e-03
-3.865609791716917432e-02,-2.843637150633499151e-03
-1.611265313240858518e-02,-1.153757585873194623e-02
-3.945758990821154888e-02,-8.829834926679623608e-03
-1.974823144750167611e-02,-1.378896081812842379e-02
-3.722178610810804311e-02,-8.657502864848983307e-03
-4.131790525270737091e-02,-4.432629137073580347e-03
-2.617164925661790917e-02,-1.001437637992046853e-02
-3.520863894206480160e-02,-2.394867805895760718e-02
-3.774615026847256971e-02,-9.427684281088644092e-03
-2.569234525321456922e-02,-9.330360938483453492e-03
-3.309678161360822546e-02,-1.501254985000900072e-02
2.828067828383270046e-03,-1.000374813163932251e-02
8.074993673082248719e-03,-1.022325926411211949e-02
-2.846978289304084170e-02,-1.631570155711986256e-02
-2.136631713623992485e-02,-9.478486902691121013e-03
-2.001468840946799693e-02,-5.993022219068080275e-03
-3.936904328463117914e-02,-2.931352073643940688e-03
-3.118662235368821131e-02,-8.705442697961082027e-03
-1.611200260936924283e-02,-1.401543677307871827e-02
-5.573609783341561263e-02,-1.200382003535971874e-02
-1.190794646122133454e-02,-3.606358528444357330e-03
-4.754730202670098133e-02,-4.410963797631229678e-03
-6.291223729025360867e-02,-2.125274642555759382e-03
-2.377022710186926097e-02,-2.052509776187705793e-03
-3.039765713453742094e-02,-8.992474228257758481e-03
-3.761149812915826757e-02,-6.452542657356161171e-03
-4.964580593441089013e-02,-6.026910236465755737e-03
-4.998340488732118392e-02,-1.455732115077895510e-04
-5.594635021268139219e-02,-3.081545982011396449e-03
-7.093829146955824005e-02,-1.051915112746726680e-02
-5.400662030020066118e-02,-3.460794149227744421e-03
-4.563629011628905774e-03,-3.409143019104741990e-03
-1.043173879083858502e-02,-9.460310256061643663e-03
-5.711334404928208874e-02,-2.111954879295428744e-02
-5.369431025218638492e-02,-2.584572352847228256e-03
-1.333658646703591785e-02,-1.602481268523646765e-02
-1.043838506571141689e-02,-1.186201439216399978e-02
2.475559551638280634e-03,-5.465883393060694609e-03
-3.440106054894075810e-02,-1.899949590775315555e-03
-4.053116865270366478e-03,-1.524723902501629383e-02
-3.137796356811552861e-02,1.280187689476925544e-03
-2.385091453788020649e-02,-1.841729743088129853e-02
-3.000191917490049875e-02,-1.358572480531515352e-02
-3.246628853063286690e-02,-2.851661975016245819e-03
-2.375587749893517953e-02,-7.656691266170674234e-03
-1.211535011692056914e-02,-5.297251497935568862e-04
-2.436011793425646096e-02,-1.212693850300832106e-02
-2.095475892890146311e-02,-1.083095334620033136e-02
-2.854770795590046845e-02,-1.202135336978364492e-02
-1.492540029876218179e-02,3.351889617428555589e-03
-8.453465198913991119e-02,1.363244278875411913e-03
-7.094929275768141475e-02,-2.902424640955999450e-03
-2.687510902237944671e-02,-6.357654072621010677e-03
-1.868964842421027769e-02,-7.490396131266357019e-03
-4.403709448423275691e-02,-1.137416254839652627e-02
-3.226866407888607374e-02,-1.057452267200606304e-02
-3.681022520588782265e-02,-1.187921453167000221e-02
-4.395439028012544658e-02,-6.120036770156557157e-03
-3.868194984280334814e-02,-9.297206447720793299e-03
-9.551987998842348740e-03,-1.121183885893611148e-02
-6.109266854993204189e-03,-2.415130847084682661e-02
-3.205391246632024321e-02,-1.399703807640264273e-02
-1.471800144737228297e-02,-7.891534256007293885e-03
-1.717250739962018768e-02,-1.562283303808160648e-02
-3.565777160540019655e-04,-1.951553948589652976e-02
-1.779760444013250842e-02,-2.069042244305701814e-02
-1.209757659123199790e-02,-7.496007546474107129e-03
-1.610202821969439202e-02,-4.991139111107193230e-03
-2.349877374376563993e-02,-1.083567608640106580e-02
-4.258371443632522069e-02,-3.774926995220069179e-03
-2.759887703354635055e-02,-9.845428544032717999e-05
-1.275436386940341851e-02,-1.988397372750270661e-02
-4.158404152018799205e-02,-9.213358516728862441e-03
-2.384703047793265349e-02,-1.082256725211895934e-03
-7.833350822468171035e-03,-9.203479612582879041e-03
-2.411736435161374037e-02,-1.173533929902214994e-02
-3.717130369674250673e-02,-7.606376587762137334e-03
-5.115915485774166771e-02,-7.995096688653158951e-03
-4.878465893163609624e-02,1.703103944069121571e-03
-7.716064423203977674e-02,-6.544328047106084956e-03
-1.071876018260951857e-02,-7.580974185452998317e-03
-3.183233194813955141e-02,-1.006911384735194488e-02
-4.652370945205357849e-02,-5.027745545482446669e-03
-2.183999031047536774e-02,-1.134439041252740740e-02
-2.180525644066812901e-02,-1.436608644387582512e-02
-1.927701035899920604e-02,-4.600226879706655406e-03
-4.503959588993926288e-02,-1.335972702187148212e-02
-6.585550584074683494e-03,-1.197148363903925185e-02
-4.001788845568197972e-03,-1.174635502142986135e-02
-2.889689787810098553e-02,-1.948335204704412099e-02
-3.288957881234389619e-02,-1.751134097281693142e-02
-3.733453127291899015e-02,-2.131964812359111311e-02
7.320150084581535446e-03,-5.310333708537662116e-03
-8.824609722054647942e-02,-1.424406434320109674e-02
-5.249266638953992148e-02,5.048509278759117855e-03
-3.637431276957336923e-02,-5.056465113958426467e-03
-6.260618939524159599e-02,-5.335250483732930163e-03
-5.298352525438686234e-02,-1.903722603016421138e-03
-3.929819092798834956e-02,-3.264322838027623915e-03
8.697445137891486253e-03,-6.722124382392702033e-03
2.742963007541843190e-02,-1.395934865015136320e-02
-6.588841002220997486e-03,-1.723989335842350534e-02
2.905105436148284342e-02,-1.311423861538451793e-02
-4.509131601661013622e-02,-1.368859242715423502e-02
-1.103252607270476318e-02,-5.826095757034351758e-03
-2.488441771356274951e-02,-1.818323293636732105e-02
-1.486091907533628950e-02,-2.355459354017664167e-02
3.568570451507301240e-03,-7.704311309604203531e-03
-3.870796688966109123e-02,-8.237313873592291835e-04
-6.311542866582064981e-02,-9.208469457380704867e-03
3.451103711493518078e-02,-1.791317943471695123e-02
-1.874920409904451066e-03,-2.117423270951964559e-02
-6.426909589602297634e-02,-7.149728678379565355e-03
-7.581454062888412504e-02,-9.107468398824938860e-03
-6.193226546551704181e-02,-1.016120006886620311e-02
-3.809849522967035523e-02,-5.042839577910082985e-03
-2.876051235799511122e-02,-1.159756437473408175e-02
-2.032264769851734737e-02,-1.343489149159593325e-02
-8.809170926971539306e-03,-2.207085478445007520e-02
-4.378953941065202859e-02,-1.803412269336686705e-02
-5.791435148335657979e-02,-1.334216670795184204e-02
-1.793537677081915443e-02,-7.616998027280054775e-03
-1.517400765296141041e-02,-1.429662113466393172e-02
-2.045775860745290345e-02,-3.506712322324154717e-03
-3.626402702351406993e-02,-1.289157420816747050e-02
-5.264867596462807081e-02,-1.538260943465352519e-02
-4.810369137585049359e-02,-1.754770233687757280e-02
-4.897827677031473675e-02,-1.012415031118952570e-02
-3.532718469519464943e-02,-1.048051244688719998e-02
-2.521439439640854249e-02,-1.008806913692463468e-02
-1.888007452563071620e-02,-1.387707298836019648e-02
-3.536413652308952049e-02,-6.478287438839241963e-03
-2.135060558547997173e-02,-4.298612036270925765e-03
-3.116560178333059247e-02,-1.701087872306314419e-02
-9.828361377698310863e-03,-1.036626318913507448e-02
1.108066543056845932e-02,-1.090846488689877283e-02
-1.202587908246165876e-02,-1.121802102933954631e-04
-2.693242396812329728e-02,-7.523376161483073463e-03
-3.813862314530610392e-02,-1.147847535776816245e-02
-3.410494309628696319e-02,-8.254372044706928535e-03
-2.215657165160600170e-02,-1.937270979959598849e-02
-2.854306386979208951e-02,-5.273191279619473398e-03
-4.328599088207624873e-02,-1.087680345361658092e-02
-5.574651813718051879e-02,-1.354364618326090765e-02
-6.907005208068500712e-02,-3.516346624404326476e-03
-6.589181297114569957e-02,-1.146368764967660089e-02
-5.682833333660100572e-02,1.071017850994970301e-03
-5.609752003114237828e-02,-3.417209033002249416e-03
-5.717487120691081004e-02,-5.515207196094211450e-03
-5.653800233152608823e-02,-1.861497873048720275e-03
-4.517788759537830906e-02,-6.465707324955838504e-03
-3.220818622770319634e-02,-5.266673962199529616e-03
-2.855729400861374209e-02,-7.549035558432616068e-03
-1.577317259730711546e-02,-3.769938603801652362e-03
-2.747853470378506038e-02,-1.442508629660901355e-02
-3.025345997249541743e-02,-9.718652519076264110e-03
-3.739053669695429488e-02,-1.499385230902176500e-02
-3.180676056742016977e-02,-1.750499544010981207e-03
-3.167929037947472826e-02,-7.623136942770654054e-03
-2.226719247964412118e-02,-1.149941690640334316e-02
-3.206294999130862577e-02,-7.911525756775662083e-03
-1.875036847489868277e-02,-1.392078018298253603e-02
-1.941095968627228052e-02,4.591723605956828796e-03
-2.808239674608030076e-02,-7.815489530297162202e-03
-3.635926528797017721e-02,-1.644387668251886397e-02
-5.095456235274758994e-02,-1.309330874175261908e-02
-5.561572695184833354e-02,-1.690324322737168580e-02
-4.483196007158270907e-02,3.465939005600095386e-03
-6.142046522077222043e-02,-1.368773320525173455e-03
-3.715981738331156775e-02,-2.649762165039138556e-03
-4.053458377440904981e-02,-1.127198673993105513e-02
-1.445923906712580365e-02,5.988543182310242241e-05
-2.279910818915771575e-02,-3.921375110362846847e-03
-3.109266451040948454e-02,-1.366087427415540317e-02
-4.818686169348782022e-02,-7.593089903404846505e-03
-4.279416003664164581e-02,-7.299885058892472377e-03
-3.269060511203019520e-02,-2.178082562740389638e-02
-1.131913585216416662e-02,-1.019980938339406888e-02
-5.998739775342865760e-03,-1.478171495738478392e-02
-1.585208056963887877e-02,-1.464022256764979830e-02
-1.699778015855482952e-02,-1.016652302692284959e-02
-1.373704491626988322e-02,-1.262692791707169943e-02
-3.245534380550709874e-03,-1.704998176376588959e-02
-1.411095350493868708e-02,-1.351325723340611983e-02
9.286228256016426479e-04,-1.949912612126739400e-02
-9.301325785923008141e-03,-6.120788597126576754e-03
-2.276635300831367226e-02,-8.342985038995345826e-03
-1.972798449909590052e-04,-5.478476681420639885e-03
-3.344911507804387146e-02,-1.505157092028704471e-02
-4.393423143240889756e-02,-1.348139995870598074e-02
-4.493084773797472592e-02,1.908467979143195839e-03
-4.746794710082589269e-02,-1.069598762278082052e-02
-4.079038517843697892e-02,-3.301278485025536599e-03
-7.964821690091178352e-02,-1.004685344182985537e-02
-4.725286505659463676e-02,-1.223340998915860636e-02
1.160181274179150623e-02,-9.497817141273538419e-04
2.065221922550171353e-04,-1.717229941548405886e-02
-3.819197508031371702e-02,-1.233330984917133458e-02
-1.893246775748040275e-02,-7.732916446219895504e-03
-8.021815245503900044e-03,2.130781651327134582e-03
-5.304767144543129365e-03,-1.207733228556820415e-02
-5.532428799574724831e-03,-1.026637904974801903e-02
-2.841824263346065527e-02,-1.224192939137241226e-02
5.886006235816029081e-04,-1.275693847994704457e-02
-1.602134888284208886e-02,-1.156214073061031383e-02
-4.444512554287760597e-02,-1.573151371890041395e-02
-3.717500437574169925e-02,-1.240650352953964232e-02
-1.178103384074643233e-02,-1.216084169635229563e-02
-4.405230200431615312e-04,-3.207856412226686715e-02
