v_cond, z_cond
2.782119633071622467e-02,-1.144285510604032760e-02
-2.825785123093302320e-02,-9.637193314672200251e-03
-4.475638939986167908e-02,-1.771959221703925738e-02
-4.298721107938394126e-02,-1.825837768186049093e-02
6.097376288017389290e-04,-1.022710731739481446e-02
-5.515827420076790250e-02,-1.358385683028419041e-02
-2.356407911255371454e-02,-1.373193054743691507e-02
-7.428114099974317264e-02,-1.012091727816038893e-02
1.213417417344587329e-02,-9.788523462473051537e-03
-1.682321301593200230e-02,-1.038416935410560980e-02
-2.177085105326724557e-02,-1.406012538408603525e-02
8.987423005664890024e-03,-9.664629810263409421e-03
-1.211883702797070944e-03,-1.258117853646290897e-02
-1.888329469517775056e-02,-1.735479790448637288e-02
-4.325561863411279268e-02,-1.673996493160844964e-02
-1.946051914180369977e-02,-1.166915164253188794e-02
-2.632175634261194053e-02,-1.517502664101225140e-02
-4.935769423457190413e-02,-1.951151653271339728e-02
-2.641520396939609980e-02,-2.061510787643427989e-02
1.367237905448513008e-02,-2.143819768463957331e-02
-2.019177361950548824e-02,-2.308449728818292787e-02
-1.481911676049536830e-02,-2.100305277013391619e-02
-2.073476517817911258e-03,-1.077507986946752219e-02
-6.560602548810409718e-02,-1.318006396231634694e-02
-5.111818109664610643e-02,-1.733630958254575583e-02
-4.723707408466283619e-02,-1.873250038048374436e-02
-3.937770052300541834e-02,-2.436085805291766937e-02
-2.903618529363864026e-02,-1.414661055268602932e-02
1.004621505672462049e-03,-7.216585385502094843e-03
-4.719261095980130383e-02,-1.260784765286102928e-02
-4.910309056598118754e-02,-9.907348222871243879e-03
-7.248601559749988377e-02,-6.890319360917618492e-03
-5.732264866915388890e-02,-8.197813924320748388e-03
-1.417531668887198580e-02,-1.371063919378999463e-02
1.690358634723193587e-03,-1.773039917414217376e-02
-4.043892973965941551e-02,-1.241695258249632221e-02
-3.730771668518243628e-02,-1.770189334115255045e-02
-4.653858352446064994e-02,-1.389099743353954322e-02
-5.528582052946078018e-02,-1.711830727064730939e-02
-2.843478297481147332e-03,-1.887211557499699974e-02
-5.718373090210797371e-02,-1.026728539286643135e-02
-6.073404308579472000e-02,-1.367389046185290592e-02
-5.766889284541210081e-02,-1.039287039975390035e-02
-4.815768088063221430e-02,-1.136756119823274618e-02
2.097766721339394680e-02,-1.039534327107853422e-02
-7.013083577859860474e-03,-1.379294793767750493e-02
-5.345202089321536565e-02,-1.861756811582570073e-02
-2.611982515529194526e-02,-1.375770440221422281e-02
3.475819523467812283e-02,-1.468145368937785224e-02
-4.008119124473989714e-02,-1.371393754080454941e-02
3.190281437371818296e-02,-1.033493919326320884e-02
-6.633692585219871929e-02,-9.443085412248993990e-03
-5.136139056635218025e-02,-1.387553404594437864e-02
-3.739562881833248531e-02,-1.715558399967648598e-02
-4.036383186813517071e-02,-1.458509130667988082e-02
-6.169507549433228544e-02,-1.920673277018597469e-02
1.992935712136095078e-02,-1.672041354640152466e-02
-4.240283636039400561e-02,-1.283575928823366651e-02
-4.079431548646249295e-02,-1.271885201397127477e-02
-3.669543329872904797e-02,-2.134734716434499857e-02
1.321633657452514835e-02,-2.188639100593948311e-02
-1.934699659691122356e-02,-1.519449408855215108e-02
-3.530790358838591103e-02,-1.385179138743332372e-02
-9.159907116063947807e-02,-1.654996318108170952e-02
-7.369727691507946266e-02,-1.511601742359474504e-02
-3.883439181209247942e-02,-1.283767476552238884e-02
-6.545033311841146062e-02,-1.433506423403167578e-02
-3.913867102423230354e-02,-1.279311530877515722e-02
-5.202566058475056876e-02,-1.558985900037822454e-02
-5.850493862373414011e-03,-2.216661925055155025e-02
-3.534658132021138710e-02,-1.566919768846742472e-02
8.379803962052598948e-03,-1.274285597562628027e-02
-3.964536130408065351e-02,-1.662613536960197078e-02
-6.441547684483722724e-02,-7.895755416156731432e-03
-4.165861255110368810e-02,-1.200530437198873458e-02
-3.325244631930426159e-02,-1.213524641133697200e-02
1.533755788148429694e-03,-1.406648706196634256e-02
-7.754724182369311658e-03,-2.150703744947030094e-02
-1.318503410094525909e-02,-2.331427354428118950e-02
-2.448929391029191355e-02,-1.330403309898143052e-02
-3.560073592795152952e-02,-2.340476827245800695e-02
-2.638019800288766287e-02,-2.128828485910408061e-02
3.186737521807171680e-02,-2.420152677646516398e-02
6.588927270868320460e-04,-1.899085741433748087e-02
-2.592285935849702322e-02,-1.573783536772681291e-02
2.005050515164923108e-02,-1.144838008347367000e-02
2.309845445944551379e-02,-1.513368671866678269e-02
-1.482084800887264325e-03,-2.084606547520522976e-02
-2.924198992397455260e-02,-1.977114710998674474e-02
-2.651704594899459422e-02,-1.588042302107935469e-02
-7.549522561529498077e-02,-1.621823374050686967e-02
-4.984895382220963511e-02,-1.722980959853425212e-02
-4.108328825167426035e-02,-7.354653353737219262e-03
-7.890438849610185990e-02,-1.576759344848479086e-02
-1.378416856422414252e-02,-1.675145516554924982e-02
-9.115378135481272404e-03,-1.759789936988861644e-02
-2.073437185576398889e-02,-9.263961274698567089e-03
-2.844881880488665110e-02,-1.043572396354734526e-02
-3.461595271475807062e-02,-1.138830705295701580e-02
3.119720979671487815e-02,-9.076844700843467173e-03
-8.208629464877854887e-02,-1.493753275855967851e-02
-3.489835639397451117e-02,-8.932664332914357422e-03
-5.071791680611598130e-02,-1.000389878905493315e-02
-1.993653662251358011e-02,-1.239145289753684938e-02
-1.867540894163473297e-02,-1.149983976483430308e-02
-4.940924323893644554e-02,-1.241098967802113824e-02
-1.660271909737389209e-02,-7.468545392730037771e-03
-5.831588332950736475e-02,-1.329811111545612864e-02
-9.992738883640964187e-02,-1.772899814968847965e-02
-1.461548180992141427e-03,-1.304757069393192546e-02
-1.351629879702876541e-03,-2.301242526731529098e-02
-1.413277419511357880e-02,-1.959377539371079391e-02
-4.829760509392226620e-02,-1.137885605997749142e-02
-4.650717631572626187e-02,-1.740624884951244913e-02
-1.226915608725953621e-02,-9.145038848391977629e-03
9.755433859856485479e-03,-6.766777011000829449e-03
-6.488796369911556394e-02,-1.058887206157810637e-02
-2.350469094965733710e-02,-1.598168126780075832e-02
-1.306625013564883739e-02,-2.071968763929406265e-02
-2.400402829556149906e-02,-2.211692519023365430e-02
-4.815474448332424801e-02,-1.531489784312932423e-02
-7.559077718311907335e-03,-1.580471212077741786e-02
-1.548637924983811177e-02,-1.367957636028882366e-02
5.259204181661307487e-03,-1.197675019914173564e-02
-3.952786584687282417e-02,-1.035294826997251727e-02
-4.261166487911403900e-02,-7.248282751909619626e-03
-4.918973623772048692e-02,-2.174912320493924828e-02
-2.890057593088323634e-02,-1.580852977577749952e-02
-4.744462920992849331e-02,-1.303717093705453189e-02
-4.033228447697670416e-02,-1.247516272524138922e-02
-4.997318920808326015e-02,-1.232051775626727234e-02
-4.111911639231517757e-03,-1.663663573562075212e-02
-4.172315239401323816e-02,-1.987168957703278407e-02
-1.850390556152957042e-02,-1.663262465504697363e-02
-1.906846124771493720e-02,-1.965024153058048811e-02
-3.117985917738953783e-02,-1.980174077054682250e-02
-3.825806891724545938e-02,-2.281930238304218789e-02
-4.966825403728584651e-03,-1.833346035437668706e-02
-2.905923454985207335e-02,-1.666185556794726186e-02
-2.078016931584873023e-02,-1.784263216882442035e-02
-5.596949811883278336e-02,-1.255468373449222796e-02
-7.644457909438498455e-02,-1.616952335039283789e-02
-5.262819804789724623e-03,-1.674156978624193048e-02
-2.524285918807557191e-02,-1.753049827018967818e-02
-4.962492215522189970e-02,-1.687504379612419017e-02
-2.639071063837202316e-02,-1.743652476138549123e-02
-5.032751958989456487e-02,-1.499461834814406515e-02
-2.955680055407981094e-02,-1.271366462500870230e-02
4.940024845837696216e-03,-2.217124169264722208e-02
1.402876535557900581e-02,-1.248483708208857762e-02
-4.184384250256106136e-02,-1.617334749715575171e-02
-5.887715475488371902e-02,-2.021370605366762732e-02
-4.727709274398653183e-02,-1.411106854013590220e-02
-5.277775956180763561e-02,-1.499003804759726360e-02
-1.190131878442903142e-02,-2.117128470502058560e-02
-3.588518034292192960e-02,-1.638258851041850261e-02
-2.391301415371608133e-02,-1.575225997036467859e-02
-5.955930558686475806e-02,-1.249846581180259243e-02
-5.641431499119839779e-03,-1.552058892249578298e-02
-5.010280191383809784e-02,-2.062657221384607553e-02
-2.851404026653349411e-02,-1.859305787833290258e-02
-1.295666032184813674e-02,-1.261584030448687638e-02
-7.400182123239160137e-02,-1.250925706317091227e-02
-5.362153754572583642e-02,-9.556291410602135369e-03
-3.908128397061262638e-02,-1.062764938177396951e-02
-4.405846929514804777e-02,-7.872993382275036284e-03
-3.799295862744800356e-02,-1.244256303158415913e-02
-9.960181391499575709e-02,-7.358252395204502826e-03
-6.403344726698834144e-02,-1.321981848688930095e-02
-4.170384564337965838e-02,-1.457394221396677431e-02
-1.140968393225596025e-02,-1.508862196901642611e-02
3.269027508475717131e-03,-1.711545869682226315e-02
-5.746315047207625065e-02,-1.845448744455403800e-02
-1.596120683259984185e-02,-1.908770292772837829e-02
-2.407993439937807650e-02,-2.078557629721234853e-02
-3.536015578284405162e-03,-2.248362185720034420e-02
-1.007713809223430811e-02,-2.033558986288069859e-02
-2.431750751977112754e-02,-1.945191965665026348e-02
-7.872488939795099783e-03,-1.633686783334082487e-02
-2.931916310198642503e-02,-1.316840777582121806e-02
-3.846983826058737732e-02,-1.795947338368946225e-02
-5.969792035451798595e-02,-1.426147046387969339e-02
-2.574471070434670300e-02,-9.734415181513283305e-03
-6.258304303261000290e-02,-1.079644133455957833e-02
-5.872240558255049925e-02,-9.291503708412859192e-03
-4.705768676718189575e-02,-1.303977161515252128e-02
-6.342837529607818492e-02,-1.041210508069322430e-02
-5.169735303725549874e-02,-1.388101879644304711e-02
-8.203781796756758060e-03,-1.763127689617664112e-02
1.729154668016592844e-02,-1.686191658565321452e-02
4.069888996164297557e-03,-5.938233456189467505e-03
-3.158930079578489702e-02,-1.075639284543450543e-02
-1.645863710103712130e-02,-9.650287880257480203e-03
4.257404640134211660e-02,-1.234949970668082486e-02
-9.084909119625807217e-02,-7.727525707015117304e-03
-5.487969301032680214e-02,-9.189157399678271262e-03
-7.777452457584961565e-02,-4.865189600524776406e-03
-6.172201667183407903e-02,-7.161621970223712094e-03
-9.856724244873728280e-02,-1.236393845216775256e-02
-2.719966120692449835e-02,-1.182598841645745615e-02
-3.907772769031176568e-02,-1.347515302576469433e-02
2.386963735427372058e-02,-2.217833845860786579e-02
-2.486454631487541866e-02,-1.875307090075538016e-02
-3.504331434720801136e-02,-1.177878483200901251e-02
-6.900504757699071900e-02,-7.998361460111236276e-03
-3.342137400382601958e-02,-6.546080922666879659e-03
-6.290728918735256914e-02,-9.714565279818438912e-03
-5.746966073885081960e-02,-1.269341128644181985e-02
1.557401531511926757e-02,-1.929768042737874459e-02
2.509448410906855650e-02,-1.614976945956793017e-02
-2.285587647409562800e-02,-1.412972407474597306e-02
-4.422299417389594783e-02,-1.225078448039695726e-02
-4.400041073974785000e-02,-6.096244639347122782e-03
-4.084634737346282823e-02,-9.770982501535203230e-03
-2.533890958377634645e-02,-1.136995544050574229e-02
-2.754585925808214833e-02,-1.053909442857957346e-02
-4.829961370037803847e-02,-1.167438341969434870e-02
-6.085859119285375735e-02,-1.185334224071200697e-02
-3.408153866010381339e-02,-1.327283547357150338e-02
-3.097032556243798154e-02,-1.319834696767357811e-02
-1.263359146233799732e-02,-1.538216863503149602e-02
-6.338626796835333810e-02,-1.351406975519085611e-02
-4.079500545179387538e-02,-1.576956376609322044e-02
-9.728155099276346307e-03,-1.277567242584627151e-02
-3.297619137598458566e-02,-1.832028358990177297e-02
-3.261684308088343143e-02,-8.737839185581951565e-03
-3.440126685651596905e-02,-1.118595820655588630e-02
-3.257296215161627206e-02,-1.697580350115890022e-02
-5.740269917127757693e-02,-1.383814196103765048e-02
-1.015701868813344809e-02,-1.479523039586505204e-02
1.205309872479050533e-02,-1.736943050390919729e-02
-4.026889126429227667e-02,-1.123150844223447416e-02
-4.093988109226043282e-02,-9.925866514413060962e-03
-6.956190317421304115e-02,-8.925321464816502945e-03
-8.070177719312519871e-02,-1.057909759274882483e-02
-2.565210062900181998e-02,-1.506131575057349098e-02
-3.833356444925758999e-02,-2.103762293412460987e-02
-4.092004196678085404e-02,-1.658157799252575615e-02
-2.770139273336091890e-02,-1.151339746959237527e-02
-5.992826915386353925e-02,-1.110788887024135099e-02
-6.377716356093413030e-02,-1.096060856884609365e-02
-6.223761422018275064e-02,-1.521298277618042018e-02
-8.879837772587845235e-02,-1.031321761204360976e-02
-6.144140155078079563e-02,-4.930073646534220352e-03
-3.529372852986129017e-02,-1.118080899377263231e-02
-4.109112909569639233e-02,-1.144111609168105281e-02
-7.238468583647128529e-02,-8.007182384525336760e-03
-2.181324758025937616e-02,-1.057149598016246701e-02
-4.204068520171227313e-02,-7.719799588608477342e-03
-4.614745439663629073e-02,-1.141621393180280303e-02
-1.043304918801689005e-02,-1.843633203258064276e-02
-5.611478249532574764e-02,-1.476377986672148569e-02
-5.993350599437587134e-02,-6.171991040617726132e-03
-4.162657082758807608e-02,-1.015189410249298790e-02
-4.855655611272152034e-02,-1.346703023168384188e-02
-1.436557537176187151e-02,-1.613770767716739274e-02
-1.559102577112064791e-02,-2.283509451316223515e-02
-1.634534926631093371e-02,-1.028475522578710735e-02
-4.593666795646044604e-02,-9.972563876222740459e-03
-1.171917050616582134e-01,-1.258379419488396024e-02
-2.084289086125408128e-02,-1.733168862651636097e-02
-2.999487189210996857e-02,-1.683309091972086738e-02
-5.689467638638931457e-02,-1.340357386391593901e-02
-3.090824035052408200e-02,-1.183058701882981102e-02
-1.073163313215399345e-02,-1.813259794796003715e-02
-5.491557082371971432e-02,-9.278289823030642230e-03
1.285091484642758575e-03,-8.313807826097065201e-03
-4.781636864898528710e-02,-1.643465500312691480e-02
-2.194802106233438924e-02,-2.724908624440868302e-02
-1.969163645152508316e-02,-1.595406127080028352e-02
-3.819889537677270686e-02,-9.689619586964081516e-03
-4.720753983778538249e-02,-9.992372677481094895e-03
-5.459723852805233035e-02,-1.171253729967222483e-02
-5.213558182363759591e-02,-1.260787627739174722e-02
-1.259694573230865644e-02,-1.432376533422139754e-02
-4.556898666420723665e-02,-1.059411130354498756e-02
-4.931929339624229608e-02,-1.242500483190825920e-02
-1.358871272387773832e-02,-9.808239509401499995e-03
-5.588015524248287486e-02,-1.408808239728952943e-02
-1.106051411800591799e-02,-1.589377684067374077e-02
7.390908683984773186e-03,-1.594790254195528612e-02
-1.419161346549897146e-02,-1.891416334979604402e-02
-1.258488220655502171e-02,-1.675796242275792367e-02
-1.725831516222568057e-02,-1.182990109380757660e-02
-5.342327756420403584e-02,-1.466568872108660153e-02
-4.135029212817858263e-02,-1.624086195263977142e-02
-2.147932008607436605e-02,-1.182167251274547116e-02
2.215963147523176274e-02,-1.365578573623778963e-02
9.137458272148860083e-03,-1.495787890416587496e-02
-1.257624063945648497e-02,-1.436351064372840859e-02
-5.991909407832611556e-02,-9.399543378479818453e-03
-7.347506453709941321e-02,-5.954575554223365264e-03
-4.562394560662516585e-02,-1.029113819060949175e-02
-9.216174326829890129e-03,-1.052989095444347746e-02
-3.828846716290049829e-02,-9.208507253739580886e-03
-1.373219926735503617e-02,-1.425488355182037356e-02
-6.550511180136603384e-02,-1.729910340814065639e-02
-7.205734733244203993e-02,-1.459557521617107882e-02
-1.207179640785164751e-02,-1.933532852496092774e-02
-5.569935863529142800e-02,-1.890665747949243219e-02
-3.059247642900958519e-02,-1.870442230602233427e-02
5.881473010258500556e-03,-1.298042418545563778e-02
-2.624448434348826409e-02,-1.402179166297282120e-02
-8.708259385923221296e-02,-9.376696175090940347e-03
-4.567657783448739184e-03,-1.235628529314551291e-02
-4.899311134168291698e-02,-1.293763010235384446e-02
-2.580390683263428242e-02,-1.428198428959328095e-02
-6.233602271386287988e-03,-1.755192785120495910e-02
-2.073505546950528411e-02,-1.378770042191231407e-02
-3.910805547246510444e-02,-1.292991250197991077e-02
-3.461531343968364538e-02,-1.638640215748657022e-02
-2.329884424531697418e-02,-1.673819768956094980e-02
-2.180501713801763497e-02,-1.273351901322734327e-02
-1.142891744388750339e-02,-1.322083998245980260e-02
-9.210184016263518042e-03,-1.535351905626886407e-02
-3.788530371642909178e-02,-1.133799400327031685e-02
-2.597645000136062157e-02,-8.967350322187421507e-03
-3.283526352715174929e-02,-1.156252172656570959e-02
-5.757967489612653145e-02,-9.360223037432483309e-03
-5.771537299098463553e-02,-3.884264610438523200e-03
-9.909714687286848983e-03,-1.036694439507767837e-02
-2.017349365462810587e-02,-1.153638345684816768e-02
-4.926036911663931456e-02,-1.637948499257105978e-02
9.373858595304318531e-03,-1.491403482824459059e-02
-3.975800816136894344e-02,-1.794508170958358101e-02
-2.057077899122550582e-02,-1.358249284120542980e-02
-1.450147546857233176e-02,-1.699539701268344000e-02
-2.329163712215796822e-02,-1.118151292611831681e-02
-2.745777484885780773e-02,-1.650134584456955725e-02
-1.722265528750148433e-02,-1.350111768432816703e-02
-6.333086347019586948e-02,-1.601023332897334381e-02
-4.788448527073942834e-02,-1.400993998006100881e-02
-1.344579559850805905e-02,-1.258830375036771622e-02
-5.870293430368789256e-02,-1.398045058917245925e-02
-3.239343517691083141e-02,-1.689011965418833749e-02
-3.852152749367393492e-02,-1.661412251170121118e-02
1.065535381557600365e-02,-1.234661864887730449e-02
-4.408938447749657930e-02,-1.237182547197897275e-02
-4.803241707480170042e-02,-1.789573743189235011e-02
-3.105475776695184112e-02,-1.325187019094106397e-02
-8.772957850618384387e-03,-1.497302663401959763e-02
-2.841458001430702957e-02,-1.705064753729727128e-02
1.630960141365225824e-02,-2.026030364271413919e-02
-8.432014316960625977e-03,-1.219074711371890933e-02
-1.210282912991645157e-02,-1.106324813035525906e-02
4.658495727552353777e-03,-1.438460469114331147e-02
-3.026398993662586523e-02,-1.287494756043082444e-02
-2.136541439115971150e-02,-1.574758463804182274e-02
2.548765689482780997e-02,-1.423988906292720028e-02
-4.418697050317015734e-02,-1.418726823206064615e-02
-4.255863174485677303e-02,-1.895933163026214396e-02
9.770140359590041845e-03,-1.021365556305288066e-02
-4.812381483149513056e-02,-1.043530399157572251e-02
-1.179117694500310745e-02,-1.311441102220022893e-02
1.071909168225327127e-02,-1.590227643890024592e-02
-3.701855306031304194e-02,-9.329006776177680219e-03
-6.200636857719850348e-02,-1.142275369910072599e-02
-4.438799588281623631e-02,-1.506624998597225380e-02
-5.550330443718989870e-02,-8.258146229022581344e-03
-6.052763686668802268e-02,-1.593107971778916915e-02
-3.665167979346944244e-02,-1.579070211878868049e-02
-7.047220983689295171e-02,-5.300096932825154594e-03
-2.698929969414328583e-02,-1.045354305670394973e-02
-3.824164856394032114e-02,-1.047477284243532140e-02
1.007633723326466224e-02,-2.133482766202704495e-02
3.751785088011507646e-02,-1.773478347062971625e-02
-1.694850460371307224e-02,-1.072531567927503815e-02
-2.505043794831534471e-02,-1.544525085568753883e-02
-5.449280857554119478e-02,-1.128212655275688710e-02
1.943034866867437288e-02,-1.365791115952828642e-02
-1.872073753165212628e-02,-1.858546541983652212e-02
-1.609712240554179996e-02,-7.585875898723461706e-03
1.527985469012835967e-02,-1.696680910847353160e-02
-2.504018970114036541e-02,-1.303190146191487465e-02
-1.423567963009918919e-02,-1.308775490715481660e-02
-5.641945518466293802e-02,-1.321215825535136668e-02
-5.395018226249508053e-02,-1.072504796251495460e-02
1.539996445723681995e-03,9.714195175300668200e-04
-5.516727632241106433e-02,-8.193642504940971960e-03
-3.513716463489208186e-02,-1.197707694154747336e-02
-5.770851815336894286e-02,-1.018235200628314803e-02
-7.605709773198271462e-02,-1.305004323007394156e-02
-4.849026140926076395e-02,-1.026793220584268015e-02
-5.370921546903446170e-02,-8.788266822235048584e-03
-2.753425600447499677e-02,-6.864900268334587358e-03
-3.279723144385934819e-02,-1.117236725068000008e-02
-5.951496151096032083e-02,-1.894566331274739543e-02
-3.641286392625087479e-03,-1.651677237802279957e-02
-8.757065007956335578e-02,-1.355301310484886834e-02
-4.615156605550697899e-02,-8.538303546615284845e-03
-4.778771087799198181e-02,-1.345948979475194464e-02
-2.469750293159110946e-02,-1.112908316019449451e-02
-9.189976917869789597e-03,-1.278215207140574045e-02
-4.050784944892781708e-02,-1.456810579993577867e-02
-5.402633746985131824e-02,-9.950914753899472304e-03
-6.268236165987858821e-02,-1.276047662560742500e-02
-8.067834752103118789e-02,-8.599324963695758814e-03
-2.233108634119292113e-02,-1.271564227829537208e-02
-6.295666621050183265e-02,-1.269157221219069202e-02
-1.493737012341769810e-02,-1.064310653786831005e-02
-2.253639748213540767e-02,-1.605635230418221704e-02
-3.243548092240218506e-02,-4.742960609711231214e-03
-5.389373840840920582e-02,-7.025993762523238470e-03
-4.140078268521321658e-02,-8.736885834908142412e-03
-3.827443818001334541e-02,-1.199847747697580132e-02
-5.213118342626184981e-02,-7.720857384420951042e-03
5.799541882566677797e-05,-1.645517617669319324e-02
4.727837953748439091e-03,-1.781065199531362692e-02
-8.644188712602047381e-03,-1.294380900920410853e-02
-2.655227510528879523e-02,-1.071220330344257315e-02
-3.003334427310211732e-02,-4.502570463137152770e-03
-1.400712608325747205e-02,-6.802932342190275497e-03
-2.809881549551779961e-02,-1.237748160321691313e-02
-9.870228982705016307e-03,-1.453917468032950473e-02
-2.745987785867885778e-02,-1.302942637539054177e-02
-4.019749604726137460e-02,-1.841218123612691979e-02
1.549920836917347174e-02,-1.192129725405346660e-02
-5.144451324575412265e-02,-8.863043558009443476e-03
-1.395055822002621432e-02,-1.552435469498131618e-02
-4.183639212934167628e-02,-1.811321794898179335e-02
-3.166683891773078990e-02,-1.473212996526744242e-02
-7.646498506532783956e-02,-1.135660781493132501e-02
-1.599589262053929123e-02,-1.269924477623388288e-02
-7.182430302667541788e-02,-3.052676927426875575e-03
-3.174365920043357991e-02,-1.324608943154938212e-02
1.133504209835895643e-03,-9.643100181158931541e-03
-2.041053267382836323e-02,-1.001811765707151872e-02
-6.395351172302658760e-02,-1.706413354863272822e-02
-4.282068569907790390e-02,-1.862934024621250295e-02
-1.357947765379311986e-02,-1.635356834183895880e-02
-1.309075853498511445e-02,-1.747188248336594210e-02
-9.869273074461389766e-03,-1.669813185229499994e-02
-2.106690992527813014e-02,-9.853967079252724109e-03
-2.559402278512937917e-02,-1.274213904497914496e-02
-5.915188662236621486e-03,-1.301487744106291644e-02
-2.849559658886681099e-02,-2.151048595754422033e-02
3.812103492158665230e-02,-1.731598804268915173e-02
-2.031036631462205394e-02,-1.239884994867477067e-02
-2.068507483037444056e-02,-1.185911808125264012e-02
-2.097443933864356902e-02,-1.326096847453336197e-02
-3.613405122597739688e-02,-1.645635436653613420e-02
-5.737750390362036240e-02,-6.110452746945049807e-03
-1.313202940809880120e-02,-1.491624841405104693e-02
-1.743561712205472791e-03,-1.128543358414317577e-02
-6.233091065935643382e-02,-1.544838460673079311e-02
-2.351701520658398131e-02,-1.079684911200185123e-02
-5.528838677458380174e-02,-8.183466795883607633e-03
-1.337812246440708841e-02,-1.447907681636015874e-02
-3.063091219004558663e-02,-1.114784481681081220e-02
-3.250423353209910132e-02,-1.718501168555609457e-02
-8.221648969813978580e-02,-8.348224695799041223e-03
-2.430539593170151502e-02,-1.615077287964021904e-02
-1.954488898919613457e-02,-1.858297453200612528e-02
-5.736570378455731894e-02,-1.528671700814597870e-02
-3.729241366333468921e-02,-6.565616721283354038e-03
-1.774978960029285208e-03,-1.356751633857766412e-02
3.453231908812862822e-03,-1.672277630794079609e-02
1.365446107776562348e-02,-1.983625320273748813e-02
-1.011961971295308356e-02,-1.196532835066150408e-02
1.370606805254223279e-02,-2.208207144203393202e-02
-6.734479614861757675e-03,-1.425487459040291997e-02
-7.520050840757841470e-02,-1.129285938566811434e-02
-7.326243517862848775e-02,-1.238036387012165368e-02
-3.632253555960090335e-02,-1.043172090349897552e-02
-7.637929244451777122e-02,-1.530842408519120235e-02
-4.749768257147597705e-02,-1.899152871856244276e-02
-5.308110609388215495e-02,-2.136086847100928179e-02
-9.049513324247519808e-02,-1.629454156842690196e-02
-3.442457061637702043e-02,-1.458955284626936230e-02
-2.307972161210483306e-02,-1.359590890679721747e-02
-6.378869866247591225e-02,-1.818668900136964292e-02
1.257746605025637961e-02,-1.705206323147710756e-02
-5.953358142549903392e-02,-1.850316989878490054e-02
-3.350958288058029227e-02,-1.357398113955239453e-02
-8.841875561097575428e-03,-2.573849264532814332e-02
-1.372452130068674628e-02,-2.377324879562717208e-02
7.093548251808121097e-03,-1.950023404544798389e-02
-5.610178910124431761e-02,-1.616091179969522326e-02
6.550376909248360746e-03,-1.525374465607564657e-02
-3.025973808603593315e-02,-1.698273372003265835e-02
-4.840181003084427502e-02,-1.520731021551062663e-02
-4.309460014041402443e-02,-8.783216914347106649e-03
-5.728777530871049378e-02,-1.454311769964617557e-02
-7.398952661442760592e-02,-1.330304582055579984e-02
-2.294047258887874086e-02,-1.165291213890014971e-02
-3.996259665219761836e-02,-1.351898611069664129e-02
-8.576803192264774445e-03,-1.785040411228148299e-02
-4.288118212123735729e-03,-1.225000411097589177e-02
-9.028465091872002468e-03,-9.046123194031099879e-03
-4.795778115021317317e-02,-8.601411600726928050e-03
-6.954836286904669818e-02,-1.238066827125963026e-02
-1.412645045389786941e-02,-1.900621198872625914e-02
-3.019632583662153896e-02,-1.084357601524049350e-02
-5.144923479183555193e-02,-7.746645686705466716e-03
-3.294905845743469758e-02,-8.851922026567588322e-03
-4.178220847240707997e-02,-8.230754773873244848e-03
-2.586541459117637498e-03,-9.277417811870351805e-03
-3.476564829079261537e-02,-8.143955766011052796e-03
-5.148361511707527649e-02,-1.098646025419685972e-02
-3.538165462760573671e-02,-5.744072290107811278e-03
1.246027900630902741e-02,-8.374360663027810570e-03
-3.436135702464104130e-02,-1.063577742318175257e-03
-7.203950166355208018e-02,-8.962281432673675427e-03
1.082148839022584880e-02,-1.290621983752625324e-02
-2.932048237326299184e-02,-1.627199441753618414e-02
-2.082973300920122617e-02,-1.531508865113340861e-02
-3.855377058706958154e-02,-1.350506786156792371e-02
-2.081262537739421090e-02,-1.450006964256971356e-02
-5.424728453077470175e-02,-1.340787257297525181e-02
-2.324074864249196792e-02,-1.539273976457966424e-02
1.946372644139241284e-02,-1.721561156743106613e-02
-3.833830745100969689e-02,-1.057820418053725085e-02
-4.839771443233476661e-02,-1.088001320526246242e-02
-2.985322396668303735e-02,-1.533262683335388961e-02
-3.962844973189896813e-02,-8.900103849791306254e-03
-5.788892055664253411e-02,-1.261365198760670825e-02
-2.842805439005758814e-02,-1.830644799307462600e-02
-5.997295961308415913e-02,-1.440731316331881305e-02
-2.944518371455273967e-02,-1.201239162998688111e-02
-1.684652078800478320e-02,-1.359062627748244129e-02
1.042277739390404939e-02,-1.164413153103096600e-02
-1.976345504619219512e-02,-1.279703250617707407e-02
3.140315050132037877e-02,-1.572986933026221390e-02
-6.540093612264820389e-02,-1.653802450819977579e-02
-1.321038244064126101e-02,-1.942437145593316206e-02
-4.111883464340543998e-02,-1.964437208207074279e-02
-1.077021381814992178e-02,-1.796848369259650482e-02
-4.009284237067901879e-04,-2.131950490811469756e-02
4.988638240213016939e-02,-2.341944704343890127e-02
-2.087413055143383551e-03,-2.194184367490305265e-02
-1.793775073634068518e-02,-2.078752566945202968e-02
-6.786822854448174187e-03,-1.844992158804210566e-02
1.324127955590245764e-02,-1.212039862221555783e-02
-5.273476181281951114e-02,-7.460712760307880442e-03
-6.373529804502604812e-02,-1.274653579708666731e-02
-4.118258398372254964e-02,-7.247295804423564171e-03
-3.653146615059862240e-02,-1.858965404047820125e-02
-4.793541429247667046e-03,-1.175028800045220187e-02
-7.132722372197808358e-03,-1.439743350096060054e-02
-1.534106366119245696e-02,-1.682685371935466190e-02
