,mean,std,2.5q,25q,50q,75q,97.5q,mc err
v_stim_subj.10.0,1.1248518179742606,0.1347155483599957,0.86130178702029,1.0338572110914137,1.124612145248604,1.2152856442137234,1.3893430048564817,0.0005484685243090673
v_stim_subj.11.0,1.4439117885050143,0.15900105156087543,1.1316898741640053,1.3375466192614012,1.4438599086973056,1.5509414261085064,1.7566741758736228,0.0006216826189938908
v_stim_subj.12.0,1.6796817731005846,0.1740002518243769,1.3399436051383933,1.5623261925925631,1.679073253419559,1.7956062905464232,2.023128245377853,0.0007832379388527761
v_stim_subj.13.0,1.981272634024327,0.20437303889586972,1.5834227168665331,1.8437155908550533,1.9801509403056266,2.118005021564136,2.385792486577833,0.0009264537047668853
v_stim_subj.14.0,2.10957476354566,0.1922342385419837,1.7362705290852085,1.9795211842026845,2.108191329352129,2.2377813032363667,2.4899633304996893,0.00085573291512567
v_stim_subj.15.0,2.085022602794025,0.2065101695236991,1.6870149877420337,1.9448844830110432,2.0829302906469844,2.2221857507832117,2.4980865616613723,0.0008791823234266672
v_stim_subj.16.0,1.6248322297249682,0.16228909689844612,1.3070317838325034,1.515799337798482,1.623981707002924,1.7338604144119452,1.9431036805618145,0.0007863958478082717
v_stim_subj.17.0,1.7246869609397337,0.20276553660146335,1.3291261887507402,1.5876918242467875,1.725075456764102,1.8606144637419089,2.1257996011383753,0.0009109504275333191
v_stim_subj.18.0,2.1633122429903393,0.19751328791694994,1.7798208666682085,2.030087635719339,2.161988554370725,2.2952781650850245,2.554854923987037,0.0009321076071624557
v_stim_subj.20.0,1.7132881386275927,0.18387855128900463,1.3518528744686373,1.5893301549477261,1.712756199893236,1.8372774280293478,2.0750400573980565,0.0007884046831368403
v_stim_subj.21.0,1.7236854618774329,0.17749405997715675,1.383149609551499,1.6038768305596638,1.7221493247056965,1.8420158911444835,2.076208750511446,0.0007583013468162672
v_stim_subj.22.0,1.3841364643357994,0.15394392879480814,1.082742236651567,1.2808838523524542,1.3837421359102093,1.4886543769001574,1.6865161317938049,0.0006683733033284268
v_stim_subj.23.0,1.7910913932192831,0.16677684143337226,1.4649947800781435,1.6785526057180027,1.7911684902207756,1.901688691097875,2.122487660431668,0.0006755040203808344
v_stim_subj.24.0,1.5886155592243487,0.1618831454204613,1.274234254582503,1.4806257086252679,1.588485776978563,1.6970807351867143,1.9084099653302933,0.0006840234814299306
v_stim_subj.25.0,1.5359800862999924,0.16832858674041476,1.20867880263364,1.4223256333501335,1.534925986381361,1.6478901591557604,1.8699345725608094,0.0007186335213428701
v_stim_subj.26.0,1.750515457334589,0.1802009080420091,1.3971024644348156,1.6295869593062955,1.7503269875110876,1.871666092718775,2.1044923137245988,0.0007855846917262654
v_stim_subj.27.0,1.534117994083491,0.15298768403556107,1.2379038533598248,1.4314385216426548,1.5327983536990648,1.6358402879607006,1.8383796107299109,0.0007276740865938369
v_stim_subj.28.0,2.1698924371495982,0.20025647808392058,1.78619224621565,2.0337185587295696,2.1669382232409777,2.301539157283186,2.5736590333534326,0.000851281432194531
v_stim_subj.29.0,1.8061775357771832,0.20939114334619674,1.3991636895957842,1.6622205251534716,1.8061677061423855,1.9501411141812919,2.214517778733528,0.0008777615123015496
v_stim_subj.30.0,1.8671273549464293,0.1995919503269664,1.4773530691220438,1.7324277939456456,1.8655175960093315,2.0005838084677667,2.260480733492353,0.0009221980144676794
v_stim_subj.31.0,1.4834322094132146,0.15225249463126336,1.1853036905562486,1.3810677861983174,1.4835422932016589,1.5853972885261307,1.780400452403936,0.0006628406029563095
v_stim_subj.32.0,2.1431682001635997,0.19512929696565234,1.7640438704854002,2.0107448037786773,2.140733609800718,2.273961089903756,2.529717511740081,0.0008831351550111132
v_stim_subj.33.0,2.0733390384798707,0.18485732924763176,1.7137201403446307,1.9483023906570611,2.0714400947551126,2.1972141577358957,2.439162635683847,0.0008415668959164572
