,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a_subj.15.0,1.3708270531740674,0.049055504218614925,1.277824046435061,1.3376303954654054,1.3696144804166117,1.4030132240314517,1.469143145017363,0.00023139272839138196
a_subj.16.0,1.9995089330890403,0.07131118723542404,1.863152174359998,1.9513333879623151,1.9983102934894659,2.0468195511990497,2.1426007063663635,0.0003539866653207857
a_subj.17.0,1.3137911041639314,0.04720495208615819,1.2245616290537833,1.2812846476857305,1.3126190833267557,1.3449823545486437,1.409715243453741,0.00025627099925321697
a_subj.18.0,1.7782475695322297,0.060551437100583104,1.6603294512248987,1.7376538254249543,1.777378637733668,1.818132531567074,1.9008331203367996,0.0002803030854918282
a_subj.20.0,1.6012570050178958,0.060791425690856916,1.48467519758801,1.5597744917753193,1.6005071782794964,1.641412770428794,1.7231947250191457,0.0002906853536929066
a_subj.21.0,2.0173052466759556,0.07045223467834848,1.8834406382859499,1.968982415516004,2.0158197084939666,2.0640338816186965,2.1595282769220923,0.0003366265202752054
a_subj.22.0,2.0178205600666614,0.08326795400364431,1.8696373487835043,1.95823927185981,2.012361991998945,2.072506964873872,2.1913027423806253,0.0005398971399510591
a_subj.23.0,2.0225222658424853,0.07387119611641568,1.8833423215103322,1.9715741586069937,2.020027237872663,2.0711859948810187,2.1735528740168903,0.00035142333793814764
a_subj.24.0,1.9268368090644794,0.07028895789792261,1.794447526068542,1.878816567965314,1.924609750576956,1.9729188808049147,2.071810033913813,0.00037382999261648787
a_subj.25.0,1.744095631409061,0.06206039867172891,1.6256653328196415,1.7012556946988067,1.7432839566857754,1.7851813324466295,1.868800042806584,0.00028089917865050355
a_subj.26.0,1.688742350659995,0.05878460598157766,1.5778180101226273,1.6483585676917718,1.6876832502311614,1.7274334844281327,1.807553615202535,0.0002615293263199384
a_subj.27.0,2.238215288781138,0.07823464033262018,2.0904266225764765,2.1842786087247488,2.2363218641839326,2.289565343908027,2.397548399226866,0.00037023290570983484
a_subj.28.0,1.7517688732869385,0.06575040417940042,1.6286153559940786,1.7063340929907829,1.749896196826319,1.7951777060371792,1.8857609009145375,0.0002774151847288643
a_subj.29.0,1.815625751271935,0.07034022195924053,1.6866225497928065,1.7667602113624636,1.812858784027408,1.860697220483914,1.9637697543352446,0.0003556403090299559
a_subj.30.0,1.481982640425928,0.05362709198309496,1.380668720807108,1.4452465262899281,1.4803891039261319,1.5170772267120411,1.591821252385277,0.0002751748116630936
a_subj.31.0,2.0568190142415674,0.07310374559171695,1.918806888673753,2.0065761373768565,2.054824694033687,2.105002500664734,2.2064330462785477,0.0003453892980966496
a_subj.32.0,1.8374323496334923,0.06299314668454387,1.7183521360042109,1.7946427426333762,1.835733625718714,1.8786618843689955,1.9657995577687883,0.0002843022176789613
a_subj.33.0,1.8541416214086814,0.06741371416007513,1.7278256966450292,1.8076353704181454,1.8522830126724408,1.8982949851559647,1.9924891324753993,0.00026876115710022265
a_subj.34.0,1.844643064513748,0.0832549731763775,1.6978704173800692,1.786505775703384,1.8374518953842014,1.8959827796426403,2.025912756345795,0.0010560239846592284
a_subj.35.0,1.6793014395958041,0.05753304454038675,1.5705751104728705,1.6397665575469536,1.6777160753867788,1.71697884229602,1.7965210493340777,0.00024324984603918274
a_subj.36.0,1.852793789371749,0.06505089620498204,1.7299150867462874,1.8080005703015496,1.8510374550104358,1.89598882683096,1.9843311882885408,0.00036003513226781457
a_subj.37.0,2.1952001331310362,0.0754795291506374,2.0543819005182966,2.1427154913048856,2.1930476584093532,2.244822637634541,2.350062605469866,0.00032401406396383105
a_subj.38.0,1.6653431164642927,0.059168763481719525,1.5534325906313726,1.6247676866406344,1.6639723650575087,1.70430245141963,1.7859768300610885,0.0002796985819593317
a_subj.39.0,1.905637728960675,0.06734363165078434,1.7781526541678028,1.8592128895748912,1.9040297540170936,1.9500639915697073,2.0415893613398497,0.0003082021662252631
a_subj.40.0,2.029776415895256,0.0725832287301462,1.8948324179189753,1.9798926901557812,2.027598710348852,2.07710672772947,2.178415732936572,0.00036673869742158665
a_subj.41.0,1.799818508866372,0.06422521892985153,1.6776060254835026,1.7560801083817972,1.7986408487943168,1.8419853206242984,1.9302849155803183,0.00031154779897384576
a_subj.42.0,1.9171738835456682,0.067496107560542,1.7914553078860886,1.8706399579152495,1.9148416485276547,1.9612456898574038,2.0568986985427498,0.0003473769443638262
a_subj.43.0,1.7901548180514644,0.06257583765415746,1.6728372074421873,1.7469112998296192,1.7885244420804058,1.831151991429617,1.9178896334996556,0.000310788918883842
a_subj.44.0,1.774326931051088,0.06419680150688042,1.652675082440921,1.7299314953996685,1.7726344905858054,1.8162276738038243,1.9051150243066104,0.0003256235807948901
a_subj.45.0,1.9426274228463674,0.06747799684532167,1.816189976159388,1.89625683615668,1.940982709971071,1.9869198639725028,2.0804276826761434,0.0003027963209725347
a_subj.46.0,1.7725511366865012,0.061294453736687966,1.6575088678500305,1.7305817957182912,1.7708560851781638,1.8126777931559055,1.8976365096512962,0.0002404056244398814
a_subj.47.0,1.7177165697459091,0.06033520954098671,1.6044195408305015,1.6763534471692103,1.7160556984510402,1.7574019307686337,1.8406588443731478,0.0002718367905329693
a_subj.48.0,1.5689940892554957,0.061765060654327325,1.4486578520835833,1.5269620041477454,1.5685304774524336,1.6106089590830606,1.6908334803939238,0.00036346174389999904
a_subj.49.0,1.6834776893211247,0.05940531122791261,1.5714737945523152,1.642473320107395,1.6815028590835093,1.7223948998144056,1.8046810531427906,0.0002627312330826123
t,0.5121898556888944,0.010072198950206931,0.4926906047338488,0.5054080691220053,0.5120629590057875,0.5188309705064365,0.5324303258162654,5.097106041285598e-05
t_std,0.06705468018299177,0.007609759946307063,0.05395567996060096,0.06167351301903702,0.06646239883058691,0.07167788206147324,0.08380220569513092,3.7706390096169005e-05
t_subj.1.0,0.45116164223864,0.010467477383360072,0.4283901860823229,0.44474976787840637,0.4520682487160052,0.4586004124960883,0.46899911629249846,4.8505303689137955e-05
t_subj.2.0,0.40212714410509065,0.0143028270135106,0.37198852216825323,0.39288177669058927,0.4029693843616651,0.41219564304284606,0.4277907517878319,7.5004082496633e-05
t_subj.3.0,0.49199181769102207,0.016737683413603634,0.45607919669314917,0.48134086426149253,0.4931911476264594,0.5037774843433351,0.5215070233478983,8.188961200896899e-05
t_subj.4.0,0.44807244293960946,0.004811614319968723,0.4375931777446641,0.445191433337253,0.44851809610366944,0.4514591728483678,0.456172439698127,2.435620025851008e-05
t_subj.5.0,0.4925852741672591,0.011994603991518837,0.46125384513112827,0.4874376261486464,0.4948684718058347,0.5006536491309433,0.5096822256516791,7.117090508116995e-05
t_subj.6.0,0.40681816735179976,0.00841469095972694,0.38861181676267265,0.4015902912175252,0.4074817637654092,0.412675294143574,0.42144407460073274,4.799649785192237e-05
t_subj.7.0,0.5022684450465134,0.012240176355769806,0.47622723216978846,0.49482844627422884,0.5031706705398524,0.5104293460372599,0.523319639219459,5.147181067451793e-05
t_subj.8.0,0.6001255674886323,0.011026050898376705,0.575820274502355,0.5938494776898147,0.6011896191351906,0.6077362459324243,0.61822521700539,6.268065827111304e-05
t_subj.9.0,0.46886954119113544,0.013710698472783953,0.4396920063792567,0.4601806101754101,0.4697557519763069,0.4785745957755265,0.4931378535275139,7.162655456991772e-05
t_subj.10.0,0.4674805234022521,0.03194422415400939,0.4119604692937998,0.4386727811682452,0.47371593877293233,0.49457293516113937,0.5177339216842055,0.00025796216368846755
t_subj.11.0,0.5997196715806346,0.015229062821047475,0.5668018631370166,0.5901250053301597,0.600829462644659,0.610523515570191,0.6263163831610482,6.719033451762966e-05
t_subj.12.0,0.6052664068832505,0.014903355226255284,0.5728874341574958,0.5959938894837651,0.6063377783900532,0.6157997260258679,0.6312533334537579,6.245073174428283e-05
t_subj.13.0,0.4100223509459601,0.009189034574415942,0.39309823831246155,0.4032730347296713,0.4092073134686714,0.4175070564671009,0.4267162619444148,5.419352984924038e-05
t_subj.14.0,0.5542627835089405,0.014150742504322572,0.5242875259988026,0.5451693710987953,0.5550644468488791,0.5642142607701831,0.5795650382159387,7.882028454145261e-05
t_subj.15.0,0.44956989975531514,0.0056689429015927845,0.4371174416201604,0.4461560882339323,0.45005152090854256,0.4535522290150685,0.45905918668461104,3.0122507225468625e-05
t_subj.16.0,0.5986600889831352,0.018632655368660978,0.5644646253631521,0.5869145496872701,0.5974786537969597,0.6082399510710766,0.642127417884474,0.00010123425299918291
t_subj.17.0,0.5822305458139376,0.007993091312244205,0.5649747183261905,0.5772501855819059,0.5827657251569249,0.5878773925970103,0.5962833098405166,4.3030958051438915e-05
t_subj.18.0,0.3804304405204234,0.011904291403980808,0.35877780226968453,0.37354689949599906,0.3802317595985905,0.3865278278280524,0.40614488218666633,6.010080039300005e-05
t_subj.20.0,0.505591747200411,0.0158843199263364,0.4771999987571814,0.4931983019864783,0.5056630589661645,0.5178825170009257,0.5328655799961088,7.894751546368323e-05
