,mean,std,2.5q,25q,50q,75q,97.5q,mc err
t_subj.73.0,0.3835910765087952,0.011842839465238652,0.35808986975050267,0.37616978953740704,0.3843573645500482,0.39174364695626435,0.4047902042580394,6.001826942771031e-05
t_subj.74.0,0.33058418281885665,0.011506820686253187,0.30533043113695535,0.32353806376352856,0.3315732948968793,0.3387054144850492,0.3500939740077377,5.635369121059009e-05
t_subj.75.0,0.5281892558329897,0.015303562039587966,0.494893139977807,0.5186408089293516,0.52941875096509,0.5389196977590343,0.5546933121201254,8.010610583503057e-05
t_subj.76.0,0.5072314849443653,0.01039029867736942,0.48440631807149964,0.5008629806852538,0.50813921454527,0.5145937288395387,0.5249909443821532,5.431203931215532e-05
t_subj.77.0,0.25380409969869766,0.029931411031843515,0.19829865320507636,0.22684526570409694,0.26166742784452646,0.2798534359676781,0.29474644594071375,0.00025296943664269983
t_subj.78.0,0.4972796618660508,0.014189241892931657,0.46643928568440185,0.48844706777023483,0.49842665223960914,0.5073301904462096,0.521907757749977,7.209608679754721e-05
t_subj.80.0,0.7702030694771336,0.02927138440903187,0.7056504469338366,0.7520816164073865,0.7726172750951449,0.791121980804197,0.820200408512599,0.00016193741837226824
t_subj.81.0,0.5082012644727579,0.01632619859253938,0.47337449033654755,0.4978731420647829,0.509356011921785,0.5196885895291486,0.5369065099067486,7.977515295367415e-05
t_subj.82.0,0.4462969663996225,0.013912320608787988,0.41942850812099897,0.4381850330819689,0.4462880047284024,0.4540023526344159,0.4784804748903028,7.372693782188705e-05
t_subj.83.0,0.6699898264497921,0.019272301360465344,0.6286240944535851,0.6585704853775349,0.6717654978219045,0.6834130074787547,0.7019230318375883,9.320063965683956e-05
t_subj.84.0,0.3298840589509543,0.01681971156771209,0.2935583744406861,0.31928392265824135,0.3312459942494972,0.3418611933240529,0.3588691348622883,8.90431290380615e-05
t_subj.85.0,0.4990514108927565,0.014279740772181904,0.46775559364912667,0.4901702956159484,0.5002817363996558,0.5092581189799738,0.5234425887213849,7.174427244511818e-05
t_subj.88.0,0.4795065226793881,0.014971373333509945,0.44599536023537434,0.47036486895207186,0.4808861336149716,0.49023418170436195,0.5045067511412654,8.532118745737228e-05
t_subj.89.0,0.47702499412247773,0.02519149719466542,0.4295394114107791,0.4603439497013467,0.47359559758804437,0.4973851515011433,0.522616682371789,0.00015376548482683806
