Parameter,Rhat
z_condition_subj.123.0,1.0000950745442923
z_condition_subj.128.0,1.0000382603388978
z_condition_subj.129.0,0.9999953774165549
z_condition_subj.138.0,1.0000601254886872
z_condition_subj.139.0,0.9999943404217302
z_condition_subj.143.0,0.9999719681399762
z_condition_subj.145.0,1.0000411513728547
z_condition_subj.147.0,1.0000591472570324
z_condition_subj.150.0,1.0000314470330771
z_condition_subj.151.0,0.9999843509973756
z_condition_subj.152.0,0.9999732951907292
z_condition_subj.153.0,1.000031113755862
z_condition_subj.154.0,1.0000616871309034
z_condition_subj.155.0,1.000021519892499
z_condition_subj.156.0,0.9999947960245303
z_condition_subj.158.0,1.0000234998963835
z_condition_subj.160.0,1.0000582519883854
z_condition_subj.161.0,0.999970038009101
z_condition_subj.162.0,1.0000335258238737
z_condition_subj.163.0,1.0001499427750478
z_condition_subj.165.0,1.0000194345391922
z_condition_subj.166.0,1.0000397633669627
z_condition_subj.168.0,0.9999848914276169
z_condition_subj.171.0,0.9999692078657163
